Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
2029,45*,RM,40.0,5680,Pave,Grvl,0,Lvl,4,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1901,1950,Gable,CompShg,AsbShng,AsbShng,DNE,0.0,3,3,CBlock,TA,TA,No,Unf,0.0,Unf,592.0,592.0,GasA,3,N,FuseA,933,240,0,1173,0.0,0.0,2,0,3,1,3,7,8,0,DNE,Detchd,1920.0,Unf,1.0,240.0,TA,Fa,3,0,25,77,0,0,0,DNE,MnPrv,DNE,0,9,2007,WD ,113000
2107,20*,RL,74.0,8556,Pave,DNE,0,Lvl,4,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,PConc,Gd,TA,Av,Unf,0.0,Unf,1240.0,1240.0,GasA,5,Y,SBrkr,1240,0,0,1240,0.0,0.0,2,0,2,1,4,5,8,0,DNE,Attchd,2006.0,RFn,3.0,826.0,TA,TA,3,140,93,0,0,0,0,DNE,DNE,DNE,0,5,2007,WD ,194000
1530,50*,RL,51.0,10480,Pave,DNE,0,Lvl,4,Inside,0,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,3,BrkTil,TA,TA,No,Unf,0.0,Unf,1064.0,1064.0,GasA,5,Y,FuseA,1166,0,473,1639,0.0,0.0,1,0,3,1,3,6,3,0,DNE,Detchd,1936.0,Unf,1.0,240.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,3,2008,WD ,115000
2824,20*,RL,75.0,8050,Pave,DNE,0,Lvl,4,Inside,0,Edwards,Norm,Norm,1Fam,1Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,3,3,PConc,Gd,TA,Av,GLQ,475.0,ALQ,142.0,914.0,GasA,5,Y,SBrkr,914,0,0,914,1.0,0.0,1,0,2,1,4,4,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,1,32,0,0,0,0,0,DNE,DNE,DNE,0,4,2006,WD ,117250
764,90*,RL,60.0,10800,Pave,DNE,0,Lvl,4,Inside,0,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,DNE,0.0,3,4,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,1200.0,GasA,3,Y,SBrkr,1200,0,0,1200,3.0,0.0,3,0,3,1,3,5,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,3,120,0,0,0,0,0,DNE,DNE,DNE,0,3,2009,WD ,179000
1221,30*,RL,56.0,4130,Pave,DNE,1,Lvl,4,Inside,0,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,CBlock,TA,TA,No,Unf,0.0,Unf,270.0,270.0,GasA,4,Y,SBrkr,729,0,0,729,0.0,0.0,1,0,2,1,3,5,3,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,1,0,0,0,0,0,0,DNE,DNE,DNE,0,7,2008,WD ,52000
1350,30*,RM,60.0,6324,Pave,DNE,1,Lvl,4,Inside,0,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,3,BrkTil,TA,TA,No,Unf,0.0,Unf,520.0,520.0,GasA,2,N,SBrkr,520,0,0,520,0.0,0.0,1,0,1,1,2,4,8,0,DNE,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,3,49,0,87,0,0,0,DNE,DNE,DNE,0,5,2008,WD ,68500
2884,120*,RM,41.0,5748,Pave,DNE,1,HLS,4,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,473.0,4,3,PConc,Ex,TA,Gd,GLQ,1573.0,Unf,0.0,1573.0,GasA,5,Y,SBrkr,1778,0,0,1778,2.0,0.0,2,0,2,1,5,5,8,1,Gd,Attchd,2005.0,Fin,2.0,495.0,TA,TA,3,123,53,0,0,153,0,DNE,DNE,DNE,0,2,2006,New,375000
1800,60*,FV,112.0,12217,Pave,DNE,1,Lvl,4,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,WdShing,Wd Shng,DNE,0.0,4,3,PConc,Ex,TA,Av,GLQ,745.0,Unf,210.0,955.0,GasA,5,Y,SBrkr,955,925,0,1880,1.0,0.0,2,1,3,1,5,8,8,1,Gd,Attchd,2007.0,Fin,3.0,880.0,TA,TA,3,168,127,0,0,0,0,DNE,DNE,DNE,0,12,2007,New,310013
724,50*,RM,98.0,8820,Pave,DNE,0,Lvl,4,Corner,0,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,DNE,0.0,3,3,BrkTil,TA,TA,No,LwQ,1088.0,Unf,0.0,1088.0,GasA,3,Y,SBrkr,1188,561,120,1869,0.0,0.0,1,0,2,1,3,7,8,0,DNE,Detchd,1963.0,Unf,2.0,456.0,TA,TA,3,48,0,244,0,0,0,DNE,MnWw,DNE,0,9,2009,WD ,124900
1098,60*,RL,77.0,8390,Pave,DNE,1,Lvl,4,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,3,3,PConc,Gd,TA,No,Unf,0.0,Unf,831.0,831.0,GasA,5,Y,SBrkr,873,778,0,1651,0.0,0.0,2,1,3,1,3,7,8,1,TA,BuiltIn,1999.0,Fin,2.0,450.0,TA,TA,3,0,103,0,0,0,0,DNE,DNE,DNE,0,5,2008,WD ,185900
392,80*,RL,0.0,10448,Pave,DNE,1,Lvl,4,Corner,0,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,333.0,3,3,CBlock,TA,TA,No,Unf,0.0,Unf,689.0,689.0,GasA,3,Y,SBrkr,1378,741,0,2119,0.0,0.0,2,1,3,1,3,7,8,1,TA,Attchd,1972.0,RFn,2.0,583.0,TA,TA,3,0,104,0,0,0,0,DNE,GdPrv,DNE,0,8,2009,COD,158000
232,20*,RL,60.0,9600,Pave,DNE,0,Lvl,4,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,DNE,0.0,3,3,CBlock,Gd,TA,No,BLQ,442.0,Unf,625.0,1067.0,GasA,3,Y,SBrkr,1067,0,0,1067,0.0,0.0,2,0,2,1,4,4,6,0,DNE,Attchd,1996.0,Unf,2.0,436.0,TA,TA,3,290,0,0,0,0,0,DNE,DNE,DNE,0,2,2010,WD ,128000
975,20*,RL,62.0,9858,Pave,DNE,0,Lvl,4,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,DNE,0.0,3,3,CBlock,TA,TA,No,BLQ,510.0,Unf,354.0,864.0,GasA,3,Y,SBrkr,874,0,0,874,1.0,0.0,1,0,3,1,3,5,8,0,DNE,Attchd,1968.0,RFn,1.0,288.0,TA,TA,3,33,0,0,0,0,0,DNE,GdWo,Shed,600,11,2009,WD ,130000
2179,20*,RL,60.0,7024,Pave,DNE,0,Lvl,4,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,3,3,PConc,Ex,Gd,No,ALQ,980.0,Unf,110.0,1090.0,GasA,4,Y,SBrkr,1090,0,0,1090,1.0,0.0,1,1,2,1,3,5,8,0,DNE,Attchd,2005.0,Fin,2.0,450.0,TA,TA,3,0,49,0,0,0,0,DNE,DNE,DNE,0,6,2007,WD ,157000
2890,80*,RL,140.0,11080,Pave,DNE,0,Lvl,4,Corner,0,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,257.0,3,3,CBlock,TA,TA,Av,GLQ,576.0,Unf,552.0,1128.0,GasA,3,Y,SBrkr,1210,0,0,1210,1.0,0.0,2,0,3,1,3,6,8,0,DNE,Attchd,1975.0,Unf,2.0,528.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,5,2006,WD ,148000
1330,40*,RM,50.0,9100,Pave,DNE,0,Lvl,4,Inside,0,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,3,3,BrkTil,TA,TA,No,Unf,0.0,Unf,742.0,742.0,GasA,3,Y,FuseA,779,0,156,935,0.0,0.0,1,0,2,1,3,4,8,0,DNE,Detchd,1988.0,Unf,1.0,308.0,TA,TA,2,0,0,0,0,0,0,DNE,DNE,Shed,600,8,2008,WD ,79500
458,20*,RL,117.0,15262,Pave,DNE,1,Lvl,4,Corner,0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,4,3,PConc,Ex,TA,Gd,GLQ,1557.0,Unf,643.0,2200.0,GasA,5,Y,SBrkr,2200,0,0,2200,1.0,0.0,2,1,3,1,5,8,8,1,Gd,Attchd,2003.0,Fin,3.0,685.0,TA,TA,3,208,55,0,0,0,0,DNE,DNE,DNE,0,7,2009,WD ,382500
441,20*,RL,77.0,10872,Pave,DNE,1,Lvl,4,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,122.0,4,3,PConc,Ex,Gd,Av,GLQ,1037.0,Unf,467.0,1504.0,GasA,5,Y,SBrkr,1531,0,0,1531,1.0,0.0,2,0,2,1,5,6,8,1,Gd,Attchd,2006.0,Fin,3.0,700.0,TA,TA,3,184,52,0,0,0,0,DNE,DNE,DNE,0,2,2009,WD ,300000
1168,120*,FV,0.0,4765,Pave,DNE,1,Lvl,4,Inside,0,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,4,3,PConc,Gd,TA,Av,GLQ,1027.0,Unf,587.0,1614.0,GasA,5,Y,SBrkr,1638,0,0,1638,1.0,0.0,2,0,2,1,5,5,8,1,TA,Attchd,2000.0,Fin,2.0,495.0,TA,TA,3,230,68,0,0,0,0,DNE,DNE,DNE,0,7,2008,WD ,300000
2842,50*,RL,45.0,8248,Pave,Grvl,0,Lvl,4,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,4,4,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,DNE,0.0,3,3,BrkTil,TA,TA,No,Unf,0.0,Unf,864.0,864.0,GasA,3,N,SBrkr,964,0,450,1414,0.0,0.0,1,0,3,1,3,8,8,1,Gd,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,1,0,0,112,0,0,0,DNE,DNE,DNE,0,9,2006,COD,83000
1982,50*,RM,120.0,9000,Pave,DNE,0,Lvl,4,Corner,0,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,DNE,0.0,3,3,BrkTil,TA,Fa,No,BLQ,130.0,Unf,550.0,680.0,GasA,5,Y,SBrkr,680,494,0,1174,0.0,0.0,1,0,2,1,4,6,8,1,Gd,Detchd,2000.0,Unf,2.0,576.0,TA,TA,3,116,26,40,0,0,0,DNE,MnPrv,DNE,0,6,2007,WD ,135000
714,70*,RM,60.0,9600,Pave,DNE,0,Lvl,4,Inside,0,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,4,BrkTil,Fa,TA,No,Unf,0.0,Unf,677.0,677.0,GasA,3,Y,SBrkr,833,677,0,1510,0.0,0.0,2,0,3,1,4,7,8,0,DNE,Detchd,1974.0,Unf,2.0,720.0,TA,TA,1,0,0,160,0,0,0,DNE,DNE,DNE,0,6,2009,WD ,87500
1076,120*,RL,48.0,6240,Pave,DNE,0,Lvl,4,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,Gd,TA,No,GLQ,846.0,Unf,496.0,1342.0,GasA,5,Y,SBrkr,1342,0,0,1342,1.0,0.0,2,0,2,1,4,6,8,1,Gd,Attchd,2007.0,Fin,2.0,550.0,TA,TA,3,0,35,0,0,0,0,DNE,DNE,DNE,0,6,2008,WD ,234250
204,70*,RM,60.0,12900,Pave,Grvl,0,Lvl,4,Inside,0,OldTown,Norm,Norm,1Fam,2Story,6,8,1912,2009,Gable,CompShg,Wd Sdng,Wd Sdng,DNE,0.0,4,4,PConc,TA,TA,No,Unf,0.0,Unf,780.0,780.0,GasA,5,Y,SBrkr,780,780,0,1560,0.0,0.0,1,1,3,1,4,7,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,1,344,0,0,0,168,0,DNE,DNE,DNE,0,5,2010,WD ,159900
1622,80*,RL,0.0,10147,Pave,DNE,1,Lvl,4,CulDSac,0,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,3,3,PConc,Gd,TA,No,LwQ,186.0,Unf,206.0,392.0,GasA,4,Y,SBrkr,924,770,0,1694,0.0,0.0,2,1,3,1,3,7,8,1,TA,BuiltIn,1994.0,Fin,2.0,398.0,TA,TA,3,256,64,0,0,0,0,DNE,MnPrv,DNE,0,3,2007,WD ,160000
245,60*,RL,77.0,9206,Pave,DNE,0,Lvl,4,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,4,3,CBlock,Gd,TA,No,Unf,0.0,Unf,741.0,741.0,GasA,3,Y,SBrkr,977,755,0,1732,0.0,0.0,2,1,3,1,4,7,8,1,TA,Attchd,1985.0,Fin,2.0,476.0,TA,TA,3,192,46,0,0,0,0,DNE,DNE,DNE,0,6,2010,WD ,178000
969,20*,RL,85.0,12633,Pave,DNE,1,HLS,4,Inside,0,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,Stone,290.0,5,3,PConc,Ex,TA,Gd,GLQ,1640.0,Unf,338.0,1978.0,GasA,5,Y,SBrkr,1978,0,0,1978,1.0,0.0,2,0,2,1,5,7,8,1,Gd,Attchd,2007.0,Fin,3.0,920.0,TA,TA,3,308,52,0,0,0,0,DNE,DNE,DNE,0,5,2009,WD ,425000
1852,60*,FV,0.0,8010,Pave,Pave,1,Lvl,4,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,CemntBd,CmentBd,DNE,0.0,4,3,PConc,Ex,TA,No,GLQ,964.0,Unf,90.0,1054.0,GasA,5,Y,SBrkr,1072,976,0,2048,1.0,0.0,2,1,3,1,4,8,8,2,Gd,Detchd,2003.0,Unf,2.0,552.0,TA,TA,3,0,48,0,0,180,0,DNE,DNE,DNE,0,8,2007,WD ,301000
1703,60*,RL,134.0,16659,Pave,DNE,1,Lvl,4,Corner,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,PConc,Gd,TA,No,Unf,0.0,Unf,1582.0,1582.0,GasA,5,Y,SBrkr,1582,570,0,2152,0.0,0.0,2,1,3,1,4,7,8,1,Gd,Detchd,2007.0,Unf,2.0,728.0,TA,TA,3,0,368,0,0,0,0,DNE,DNE,DNE,0,6,2007,New,260116
2735,20*,RL,78.0,7800,Pave,DNE,0,Bnk,4,Inside,1,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,4,CBlock,TA,Gd,No,GLQ,603.0,Unf,293.0,896.0,GasA,5,Y,SBrkr,1112,896,0,2008,1.0,0.0,3,0,3,1,5,8,8,0,DNE,Attchd,1948.0,Unf,1.0,230.0,TA,TA,3,103,0,0,0,0,0,DNE,DNE,DNE,0,8,2006,WD ,225000
2740,20*,RL,80.0,12048,Pave,DNE,0,Lvl,4,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,6,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232.0,3,3,Slab,DNE,DNE,DNE,DNE,0.0,DNE,0.0,0.0,GasA,4,Y,SBrkr,1488,0,0,1488,0.0,0.0,1,0,3,1,3,7,8,1,Ex,Attchd,2002.0,RFn,2.0,569.0,TA,TA,3,0,189,36,0,348,0,DNE,DNE,DNE,0,4,2006,WD ,135000
2176,20*,RL,0.0,7917,Pave,DNE,1,Lvl,4,Corner,0,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,3,4,CBlock,TA,Gd,No,BLQ,751.0,Unf,392.0,1143.0,GasA,3,Y,SBrkr,1113,0,0,1113,1.0,0.0,1,1,3,1,3,6,8,1,Fa,Attchd,1987.0,RFn,1.0,504.0,TA,Gd,3,370,30,0,0,0,0,DNE,GdPrv,DNE,0,5,2007,WD ,148000
2471,20*,RL,74.0,7733,Pave,DNE,1,Lvl,4,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,3,3,PConc,TA,TA,Mn,GLQ,24.0,Unf,1118.0,1142.0,GasA,5,Y,SBrkr,1142,0,0,1142,0.0,0.0,1,1,3,1,4,5,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,3,4,50,0,0,0,0,DNE,DNE,DNE,0,1,2006,WD ,139500
325,90*,RL,94.0,9400,Pave,DNE,0,Low,4,Corner,0,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,DNE,0.0,3,3,CBlock,TA,TA,Av,Unf,0.0,Unf,912.0,912.0,GasA,3,Y,SBrkr,912,912,0,1824,0.0,0.0,2,2,4,2,3,8,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,3,128,0,0,0,0,0,DNE,DNE,DNE,0,4,2010,WD ,139000
1072,120*,RL,135.0,12304,Pave,DNE,3,Lvl,4,Corner,0,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,144.0,4,3,PConc,Gd,TA,No,GLQ,20.0,Unf,1347.0,1367.0,GasA,5,Y,SBrkr,1367,0,0,1367,0.0,0.0,2,0,2,1,4,6,8,1,Gd,Attchd,2005.0,RFn,2.0,484.0,TA,TA,3,0,33,0,0,0,0,DNE,DNE,DNE,0,6,2008,WD ,192000
231,30*,RL,94.0,9259,Pave,DNE,0,Lvl,4,Corner,0,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1927,1950,Gable,CompShg,Wd Sdng,Wd Sdng,DNE,0.0,3,3,BrkTil,Fa,TA,No,Unf,0.0,Unf,660.0,660.0,GasA,3,N,SBrkr,756,0,0,756,0.0,0.0,1,0,2,1,3,4,8,0,DNE,Detchd,1945.0,Unf,2.0,440.0,TA,TA,1,80,0,0,0,0,0,DNE,DNE,DNE,0,6,2010,WD ,85000
535,20*,RL,63.0,7500,Pave,DNE,0,Lvl,4,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,PConc,Gd,Gd,No,GLQ,54.0,Unf,1087.0,1141.0,GasA,5,Y,SBrkr,1141,0,0,1141,1.0,0.0,1,1,3,1,4,6,8,0,DNE,Detchd,2006.0,RFn,2.0,484.0,TA,TA,3,182,0,0,0,0,0,DNE,DNE,DNE,0,6,2009,WD ,152000
2282,90*,RL,100.0,25000,Pave,DNE,0,Low,4,Inside,0,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,DNE,0.0,3,3,CBlock,TA,TA,Av,Unf,0.0,Unf,1632.0,1632.0,GasA,3,Y,SBrkr,1632,0,0,1632,0.0,0.0,2,0,4,2,3,8,8,0,DNE,Attchd,1967.0,Unf,2.0,576.0,TA,TA,2,0,0,0,0,0,0,DNE,DNE,DNE,0,6,2007,WD ,143000
417,160*,RL,24.0,2364,Pave,DNE,0,Lvl,4,Inside,0,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,DNE,0.0,4,3,CBlock,Gd,TA,No,ALQ,279.0,Unf,576.0,855.0,GasA,3,Y,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,3,6,8,1,TA,Attchd,1978.0,Fin,2.0,440.0,TA,TA,3,147,0,0,0,0,0,DNE,DNE,DNE,0,4,2009,WD ,138000
1247,20*,RL,102.0,9373,Pave,DNE,1,Lvl,4,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,84.0,3,3,CBlock,TA,TA,No,Rec,500.0,LwQ,456.0,1152.0,GasA,3,Y,SBrkr,1152,0,0,1152,0.0,0.0,1,1,3,1,3,6,8,0,DNE,Detchd,1971.0,Unf,2.0,636.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,5,2008,WD ,137500
1486,30*,RL,67.0,8777,Pave,DNE,0,Lvl,4,Inside,0,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,DNE,0.0,3,3,CBlock,Fa,TA,No,Unf,0.0,Unf,796.0,796.0,GasA,4,Y,FuseA,796,0,0,796,0.0,0.0,1,0,2,1,3,4,8,0,DNE,DNE,1978.644525168656,DNE,0.0,0.0,DNE,DNE,2,328,0,164,0,0,0,DNE,MnPrv,DNE,0,5,2008,WD ,85000
1710,60*,RL,110.0,14277,Pave,DNE,0,Lvl,4,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,4,3,PConc,Ex,TA,Mn,GLQ,938.0,Unf,379.0,1317.0,GasA,5,Y,SBrkr,1217,1168,0,2385,1.0,0.0,2,1,3,1,4,7,8,1,Gd,Attchd,2003.0,Fin,3.0,818.0,TA,TA,3,192,228,0,0,0,0,DNE,DNE,DNE,0,1,2007,WD ,350000
1378,20*,RL,70.0,11200,Pave,DNE,0,Lvl,4,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,DNE,0.0,3,3,CBlock,TA,TA,No,Rec,906.0,Unf,134.0,1040.0,GasA,5,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,8,0,DNE,Detchd,1965.0,Unf,1.0,384.0,TA,TA,3,0,0,0,0,0,0,DNE,DNE,DNE,0,2,2008,WD ,129500
2560,20*,RL,89.0,10858,Pave,DNE,0,Lvl,4,Corner,0,NAmes,Feedr,Norm,1Fam,1Story,5,6,1952,1952,Gable,CompShg,Wd Sdng,Plywood,Stone,150.0,3,4,CBlock,TA,TA,Mn,LwQ,40.0,Unf,1404.0,1444.0,GasA,5,Y,SBrkr,1624,0,0,1624,1.0,0.0,1,0,2,1,3,6,7,1,Gd,Attchd,1952.0,RFn,1.0,240.0,TA,TA,3,0,40,324,0,0,0,DNE,MnPrv,DNE,0,7,2006,WD ,146500
1217,20*,RL,80.0,10721,Pave,DNE,1,Lvl,4,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,HdBoard,HdBoard,Stone,243.0,4,3,CBlock,TA,TA,No,Unf,0.0,Unf,1252.0,1252.0,GasA,5,Y,SBrkr,1252,0,0,1252,0.0,0.0,1,0,3,1,4,7,8,0,DNE,Detchd,1960.0,Unf,2.0,528.0,TA,TA,3,0,39,0,0,0,0,DNE,DNE,DNE,0,10,2008,WD ,142000
994,60*,RL,65.0,8139,Pave,DNE,0,Lvl,4,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,3,3,PConc,Gd,TA,No,ALQ,476.0,Unf,204.0,680.0,GasA,4,Y,SBrkr,680,790,0,1470,0.0,0.0,2,1,3,1,3,7,8,1,TA,BuiltIn,1995.0,Fin,2.0,420.0,TA,TA,3,192,49,0,0,0,0,DNE,DNE,DNE,0,10,2008,WD ,165000
1870,60*,RL,78.0,10530,Pave,DNE,0,Lvl,4,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,4,3,PConc,Gd,TA,No,GLQ,819.0,Unf,329.0,1148.0,GasA,5,Y,SBrkr,1091,984,0,2075,1.0,0.0,2,1,3,1,4,8,8,1,Gd,Attchd,1993.0,Unf,2.0,473.0,TA,TA,3,235,86,0,0,0,0,DNE,DNE,DNE,0,8,2007,WD ,255000
1875,20*,RL,70.0,8050,Pave,DNE,0,Lvl,4,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,3,CBlock,TA,TA,No,ALQ,474.0,BLQ,437.0,949.0,GasA,3,Y,SBrkr,1107,0,0,1107,1.0,0.0,1,0,3,1,4,5,8,0,DNE,Attchd,1967.0,RFn,1.0,308.0,TA,TA,3,88,64,0,0,0,0,DNE,DNE,DNE,0,3,2007,WD ,127000
2813,20*,RL,65.0,8772,Pave,DNE,0,Lvl,4,FR2,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,DNE,0.0,4,3,PConc,Gd,TA,Mn,GLQ,996.0,Unf,340.0,1336.0,GasA,5,Y,SBrkr,1336,0,0,1336,1.0,0.0,2,0,3,1,4,6,8,0,DNE,Attchd,2005.0,Unf,2.0,502.0,TA,TA,3,136,43,0,0,0,0,DNE,DNE,DNE,0,9,2006,New,198000
151,20*,RL,119.0,10895,Pave,DNE,0,Lvl,4,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Gable,CompShg,MetalSd,MetalSd,DNE,0.0,3,4,CBlock,TA,TA,No,Rec,648.0,Unf,324.0,972.0,GasA,3,Y,SBrkr,972,0,0,972,0.0,0.0,1,0,3,1,3,5,8,0,DNE,Attchd,1955.0,Unf,1.0,305.0,TA,TA,3,0,0,205,0,0,0,DNE,GdWo,DNE,0,6,2010,WD ,122500
